"Time,Accel_x,Accel_y,Accel_z,Orientation_x,Orientation_y,Orientation_z,Orientation_w,Gyro_x,Gyro_y,Gyro_z"
"161444,0.00,0.02,1.02,0.0066,-0.0008,-0.0155,0.9999,-0.79,0.24,-1.16"
"161494,0.00,0.02,1.02,0.0074,-0.0015,-0.0155,0.9999,-0.79,0.00,-1.28"
"161544,0.00,0.01,1.03,0.0060,-0.0016,-0.0155,0.9999,-0.98,0.12,-1.22"
"161594,0.00,0.02,1.03,0.0068,-0.0018,-0.0155,0.9999,-0.79,0.18,-1.22"
"161644,-0.00,0.01,1.03,0.0067,-0.0011,-0.0155,0.9999,-0.79,0.12,-1.22"
"161694,0.00,0.02,1.02,0.0073,-0.0016,-0.0155,0.9999,-0.79,0.18,-1.28"
"161744,0.00,0.01,1.02,0.0066,-0.0012,-0.0155,0.9999,-1.10,0.00,-1.28"
"161794,0.00,0.01,1.03,0.0057,-0.0016,-0.0155,0.9999,-0.79,0.12,-1.22"
"161844,-0.00,0.01,1.02,0.0060,-0.0008,-0.0155,0.9999,-0.73,0.06,-1.22"
"161894,0.00,0.01,1.02,0.0059,-0.0011,-0.0155,0.9999,-1.04,-0.06,-1.04"
"161944,0.00,0.01,1.02,0.0063,-0.0008,-0.0155,0.9999,-0.98,0.00,-1.04"
"161994,0.00,0.01,1.02,0.0058,-0.0016,-0.0155,0.9999,-0.91,0.00,-1.16"
"162044,0.00,0.01,1.03,0.0059,-0.0017,-0.0155,0.9999,-0.85,0.12,-1.22"
"162094,0.00,0.02,1.03,0.0068,-0.0013,-0.0155,0.9999,-0.79,0.18,-1.16"
"162144,0.00,0.01,1.02,0.0065,-0.0014,-0.0155,0.9999,-0.85,0.00,-1.22"
"162194,0.00,0.01,1.02,0.0065,-0.0009,-0.0155,0.9999,-0.73,0.12,-1.28"
"162244,0.00,0.02,1.02,0.0068,-0.0016,-0.0155,0.9999,-0.67,0.06,-1.04"
"162294,0.00,0.01,1.02,0.0059,-0.0009,-0.0155,0.9999,-1.10,0.06,-1.16"
"162344,0.00,0.01,1.02,0.0060,-0.0009,-0.0155,0.9999,-0.79,0.12,-1.16"
"162394,0.00,0.01,1.02,0.0061,-0.0011,-0.0155,0.9999,-1.10,0.12,-1.34"
"162444,0.00,0.01,1.02,0.0060,-0.0019,-0.0155,0.9999,-0.79,0.06,-1.22"
"162494,0.00,0.01,1.02,0.0067,-0.0010,-0.0155,0.9999,-0.79,0.24,-1.16"
"162544,0.00,0.01,1.02,0.0063,-0.0018,-0.0155,0.9999,-0.91,0.12,-1.10"
"162594,0.00,0.01,1.02,0.0067,-0.0014,-0.0155,0.9999,-0.85,0.12,-1.22"
"162644,0.00,0.01,1.02,0.0058,-0.0006,-0.0155,0.9999,-0.79,0.06,-1.04"
"162694,0.00,0.01,1.02,0.0058,-0.0021,-0.0155,0.9999,-0.79,-0.12,-1.10"
"162744,0.00,0.01,1.02,0.0061,-0.0017,-0.0155,0.9999,-0.85,0.24,-1.22"
"162794,0.00,0.01,1.02,0.0061,-0.0014,-0.0155,0.9999,-0.98,0.00,-1.28"
"162844,0.00,0.01,1.02,0.0062,-0.0017,-0.0155,0.9999,-0.79,0.06,-1.10"
"162894,0.01,0.01,1.02,0.0068,-0.0015,-0.0155,0.9999,-0.73,0.06,-1.16"
"162944,-0.00,0.01,1.03,0.0064,-0.0002,-0.0155,0.9999,-0.79,0.18,-1.22"
"162994,0.00,0.02,1.02,0.0063,-0.0009,-0.0155,0.9999,-0.98,0.06,-1.22"
"163044,0.00,0.01,1.02,0.0065,-0.0013,-0.0155,0.9999,-0.79,0.18,-1.22"
"163094,-0.00,0.01,1.02,0.0062,0.0002,-0.0155,0.9999,-0.73,0.00,-1.16"
"163144,0.00,0.01,1.02,0.0056,-0.0013,-0.0155,0.9999,-0.91,0.06,-1.22"
"163194,0.00,0.01,1.03,0.0064,-0.0018,-0.0155,0.9999,-0.91,0.00,-1.28"
"163244,0.00,0.01,1.02,0.0057,-0.0015,-0.0155,0.9999,-0.91,0.06,-1.22"
"163294,0.00,0.01,1.02,0.0057,-0.0014,-0.0155,0.9999,-0.91,0.06,-1.16"
"163344,-0.00,0.01,1.02,0.0066,-0.0003,-0.0155,0.9999,-1.04,-0.06,-1.34"
"163394,-0.00,0.01,1.02,0.0060,-0.0004,-0.0155,0.9999,-0.67,0.06,-1.22"
"163444,0.00,0.01,1.02,0.0062,-0.0007,-0.0155,0.9999,-0.73,0.06,-1.10"
"163494,0.00,0.01,1.02,0.0065,-0.0005,-0.0155,0.9999,-0.85,-0.06,-1.22"
"163544,0.00,0.01,1.02,0.0058,-0.0006,-0.0155,0.9999,-0.85,0.00,-1.10"
"163594,0.00,0.01,1.02,0.0057,-0.0010,-0.0155,0.9999,-0.91,0.12,-1.28"
"163644,0.00,0.01,1.02,0.0060,-0.0005,-0.0155,0.9999,-0.91,0.00,-1.28"
"163694,0.00,0.01,1.02,0.0056,-0.0015,-0.0155,0.9999,-0.91,0.00,-1.16"
"163744,0.00,0.01,1.02,0.0057,-0.0011,-0.0155,0.9999,-0.98,-0.12,-1.10"
"163794,0.00,0.01,1.02,0.0068,-0.0014,-0.0155,0.9999,-0.98,0.12,-1.16"
"163844,0.00,0.01,1.02,0.0050,-0.0006,-0.0155,0.9999,-0.98,0.12,-1.22"
"163894,0.00,0.01,1.02,0.0055,-0.0008,-0.0155,0.9999,-0.98,0.18,-1.16"
"163944,0.00,0.01,1.02,0.0054,-0.0014,-0.0155,0.9999,-0.85,0.18,-1.16"
"163994,0.00,0.01,1.02,0.0064,-0.0020,-0.0155,0.9999,-0.91,0.06,-1.28"
"164044,0.00,0.01,1.02,0.0065,-0.0016,-0.0155,0.9999,-0.67,0.30,-1.22"
"164094,0.00,0.01,1.02,0.0061,-0.0011,-0.0155,0.9999,-0.67,0.24,-1.22"
"164144,0.00,0.01,1.02,0.0060,-0.0005,-0.0155,0.9999,-0.91,0.12,-1.10"
"164194,0.00,0.01,1.02,0.0058,-0.0019,-0.0155,0.9999,-0.91,0.00,-1.16"
"164244,0.00,0.01,1.02,0.0067,-0.0011,-0.0155,0.9999,-0.73,0.06,-1.10"
"164294,-0.00,0.02,1.02,0.0056,-0.0007,-0.0155,0.9999,-0.67,0.06,-1.34"
"164344,-0.00,0.01,1.02,0.0058,-0.0007,-0.0155,0.9999,-0.85,0.06,-1.22"
"164394,0.00,0.02,1.02,0.0071,-0.0014,-0.0155,0.9999,-0.85,0.24,-1.16"
"164444,0.00,0.01,1.02,0.0064,-0.0010,-0.0155,0.9999,-0.79,0.18,-1.22"
"164494,0.00,0.01,1.03,0.0056,-0.0013,-0.0155,0.9999,-0.91,0.00,-1.10"
"164544,0.00,0.01,1.02,0.0064,-0.0013,-0.0155,0.9999,-0.79,0.12,-1.16"
"164594,0.00,0.01,1.02,0.0066,-0.0013,-0.0155,0.9999,-1.04,0.06,-1.22"
"164644,0.00,0.01,1.02,0.0067,-0.0008,-0.0155,0.9999,-1.16,0.12,-1.10"
"164694,0.00,0.01,1.02,0.0058,-0.0012,-0.0155,0.9999,-0.98,0.00,-1.16"
"164744,0.00,0.01,1.02,0.0062,-0.0006,-0.0155,0.9999,-0.85,0.12,-1.22"
"164794,0.01,0.01,1.03,0.0062,-0.0021,-0.0155,0.9999,-1.04,0.06,-1.10"
"164844,0.00,0.01,1.02,0.0058,-0.0015,-0.0155,0.9999,-0.85,0.00,-1.10"
"164894,0.00,0.01,1.02,0.0065,-0.0012,-0.0155,0.9999,-0.91,0.12,-1.28"
"164944,0.00,0.01,1.02,0.0064,-0.0009,-0.0155,0.9999,-0.73,0.06,-1.22"
"164994,0.00,0.01,1.02,0.0063,-0.0015,-0.0155,0.9999,-0.67,0.06,-1.34"
"165044,0.00,0.01,1.02,0.0065,-0.0011,-0.0155,0.9999,-1.04,0.12,-1.10"
"165094,0.00,0.01,1.02,0.0067,-0.0014,-0.0155,0.9999,-0.73,0.24,-1.28"
"165144,0.00,0.01,1.02,0.0060,-0.0013,-0.0155,0.9999,-0.91,0.12,-1.22"
"165194,0.01,0.01,1.02,0.0062,-0.0020,-0.0155,0.9999,-0.91,-0.06,-1.22"
"165244,0.00,0.01,1.02,0.0055,-0.0017,-0.0155,0.9999,-1.10,0.12,-1.22"
"165294,-0.00,0.01,1.02,0.0063,-0.0001,-0.0155,0.9999,-0.98,0.12,-1.10"
"165344,0.00,0.01,1.02,0.0063,-0.0021,-0.0155,0.9999,-0.98,0.12,-1.16"
"165394,0.00,0.01,1.02,0.0059,-0.0011,-0.0155,0.9999,-0.91,-0.06,-1.10"
"165444,0.00,0.01,1.02,0.0060,-0.0015,-0.0155,0.9999,-0.79,0.18,-1.22"
"165494,0.00,0.01,1.02,0.0058,-0.0016,-0.0155,0.9999,-0.79,0.06,-1.22"
"165544,0.00,0.01,1.03,0.0066,-0.0005,-0.0155,0.9999,-0.79,0.00,-1.16"
"165594,0.00,0.01,1.02,0.0058,-0.0010,-0.0155,0.9999,-0.91,-0.12,-1.16"
"165644,0.00,0.02,1.02,0.0071,-0.0016,-0.0155,0.9999,-0.79,0.18,-1.04"
"165694,0.00,0.01,1.02,0.0065,-0.0010,-0.0155,0.9999,-0.85,0.12,-1.16"
"165744,0.00,0.01,1.02,0.0067,-0.0010,-0.0155,0.9999,-0.85,0.18,-1.34"
"165794,0.00,0.01,1.02,0.0061,-0.0013,-0.0155,0.9999,-0.91,0.18,-1.22"
"165844,0.00,0.01,1.02,0.0056,-0.0011,-0.0155,0.9999,-0.85,0.24,-1.22"
"165894,0.00,0.01,1.02,0.0061,-0.0004,-0.0155,0.9999,-0.85,0.18,-1.28"
"165944,0.00,0.01,1.02,0.0066,-0.0007,-0.0155,0.9999,-0.85,0.00,-1.22"
"165994,0.00,0.01,1.02,0.0067,-0.0013,-0.0155,0.9999,-0.91,-0.12,-1.10"
"166044,0.00,0.01,1.02,0.0058,-0.0006,-0.0155,0.9999,-0.85,0.12,-1.16"
"166094,0.00,0.01,1.02,0.0062,-0.0016,-0.0155,0.9999,-0.91,0.00,-1.16"
"166144,0.01,0.01,1.02,0.0060,-0.0017,-0.0155,0.9999,-1.10,0.12,-1.34"
"166194,0.00,0.01,1.02,0.0057,-0.0018,-0.0155,0.9999,-0.79,0.18,-1.22"
"166244,0.00,0.02,1.02,0.0066,-0.0012,-0.0155,0.9999,-0.91,0.12,-1.10"
"166294,0.00,0.01,1.02,0.0058,-0.0007,-0.0155,0.9999,-0.67,0.12,-1.16"
"166344,0.00,0.02,1.02,0.0063,-0.0012,-0.0155,0.9999,-0.91,0.00,-1.16"
"166394,0.00,0.01,1.02,0.0056,-0.0008,-0.0155,0.9999,-0.85,0.12,-1.10"
"166444,0.00,0.01,1.02,0.0062,-0.0007,-0.0155,0.9999,-0.85,0.12,-1.22"
"166494,0.00,0.01,1.02,0.0068,-0.0009,-0.0155,0.9999,-0.91,0.12,-1.28"
"166544,0.00,0.01,1.02,0.0063,-0.0012,-0.0155,0.9999,-0.85,0.06,-1.34"
"166594,0.01,0.01,1.02,0.0066,-0.0011,-0.0155,0.9999,-0.98,0.18,-1.16"
"166644,-0.00,0.01,1.02,0.0064,-0.0006,-0.0155,0.9999,-0.79,0.06,-1.16"
"166694,0.00,0.01,1.02,0.0059,-0.0009,-0.0155,0.9999,-0.91,0.12,-1.16"
"166744,0.00,0.01,1.02,0.0068,-0.0014,-0.0155,0.9999,-0.98,0.06,-1.16"
"166794,0.00,0.01,1.03,0.0059,-0.0018,-0.0155,0.9999,-0.73,0.00,-1.28"
"166844,0.01,0.01,1.02,0.0061,-0.0015,-0.0155,0.9999,-0.98,0.18,-1.22"
"166894,0.00,0.02,1.02,0.0063,-0.0010,-0.0155,0.9999,-0.85,0.06,-1.16"
"166944,0.00,0.01,1.02,0.0066,-0.0008,-0.0155,0.9999,-0.91,0.18,-1.28"
"166994,0.00,0.01,1.03,0.0057,-0.0014,-0.0155,0.9999,-0.73,-0.06,-1.16"
"167044,0.00,0.01,1.02,0.0059,-0.0008,-0.0155,0.9999,-0.98,0.06,-1.28"
"167094,0.00,0.01,1.02,0.0065,-0.0016,-0.0155,0.9999,-0.91,0.06,-1.10"
"167144,0.00,0.01,1.02,0.0049,-0.0019,-0.0155,0.9999,-0.67,0.12,-1.28"
"167194,0.00,0.01,1.03,0.0058,-0.0012,-0.0155,0.9999,-0.79,0.06,-1.16"
"167244,0.00,0.01,1.02,0.0066,-0.0004,-0.0155,0.9999,-0.98,0.00,-1.28"
"167294,-0.00,0.01,1.02,0.0059,-0.0006,-0.0155,0.9999,-0.79,0.12,-1.28"
"167344,0.00,0.01,1.02,0.0068,-0.0011,-0.0155,0.9999,-0.91,0.18,-1.10"
"167394,0.00,0.01,1.03,0.0065,-0.0013,-0.0155,0.9999,-0.91,0.00,-1.28"
"167444,0.00,0.01,1.02,0.0064,-0.0018,-0.0155,0.9999,-0.79,0.12,-1.04"
"167494,0.00,0.01,1.02,0.0065,-0.0014,-0.0155,0.9999,-0.67,0.18,-1.28"
"167544,-0.00,0.01,1.02,0.0061,-0.0004,-0.0155,0.9999,-0.79,0.12,-1.16"
"167594,0.00,0.01,1.02,0.0063,-0.0017,-0.0155,0.9999,-0.85,0.18,-1.28"
"167644,0.00,0.01,1.02,0.0066,-0.0009,-0.0155,0.9999,-0.85,0.06,-1.28"
"167694,0.01,0.01,1.02,0.0057,-0.0017,-0.0155,0.9999,-0.79,0.06,-1.04"
"167744,0.00,0.01,1.02,0.0064,-0.0010,-0.0155,0.9999,-0.73,0.12,-1.16"
"167794,0.00,0.02,1.02,0.0072,-0.0006,-0.0155,0.9999,-0.85,0.06,-1.10"
"167844,0.00,0.01,1.02,0.0063,-0.0014,-0.0155,0.9999,-0.91,0.06,-1.40"
"167894,0.01,0.01,1.02,0.0066,-0.0030,-0.0155,0.9999,-0.73,0.06,-1.28"
"167944,0.01,0.01,1.02,0.0063,-0.0013,-0.0155,0.9999,-0.91,0.06,-1.22"
"167994,0.00,0.02,1.02,0.0057,-0.0015,-0.0155,0.9999,-0.85,0.12,-1.16"
"168044,0.00,0.01,1.02,0.0068,-0.0006,-0.0155,0.9999,-0.91,0.12,-1.22"
"168094,0.00,0.01,1.02,0.0071,-0.0007,-0.0155,0.9999,-1.10,-0.06,-1.16"
"168144,0.01,0.01,1.03,0.0059,-0.0019,-0.0155,0.9999,-0.79,0.18,-1.16"
"168194,0.00,0.01,1.03,0.0067,-0.0011,-0.0155,0.9999,-0.98,0.06,-1.16"
"168244,0.00,0.01,1.02,0.0066,-0.0010,-0.0155,0.9999,-0.67,0.24,-1.22"
"168294,0.00,0.01,1.02,0.0057,-0.0016,-0.0155,0.9999,-0.67,0.18,-1.28"
"168344,0.00,0.01,1.02,0.0062,-0.0009,-0.0155,0.9999,-0.98,0.12,-1.22"
"168394,0.00,0.01,1.02,0.0060,-0.0016,-0.0155,0.9999,-0.98,0.00,-1.16"
"168444,0.00,0.01,1.02,0.0053,-0.0006,-0.0155,0.9999,-0.91,0.24,-1.22"
"168494,0.00,0.01,1.03,0.0067,-0.0012,-0.0155,0.9999,-0.73,0.06,-1.22"
"168544,0.00,0.01,1.02,0.0056,-0.0016,-0.0155,0.9999,-0.98,0.12,-1.10"
"168594,0.00,0.01,1.02,0.0064,-0.0016,-0.0155,0.9999,-0.85,0.12,-1.22"
"168644,0.00,0.01,1.02,0.0052,-0.0011,-0.0155,0.9999,-1.04,0.12,-1.10"
"168694,0.01,0.01,1.02,0.0065,-0.0016,-0.0155,0.9999,-0.85,0.12,-1.16"
"168744,0.00,0.01,1.02,0.0063,-0.0015,-0.0155,0.9999,-0.79,-0.06,-1.22"
"168794,0.00,0.01,1.02,0.0058,-0.0003,-0.0155,0.9999,-0.85,0.12,-1.10"
"168844,0.00,0.01,1.02,0.0066,-0.0009,-0.0155,0.9999,-0.85,0.00,-1.16"
"168894,0.00,0.01,1.02,0.0062,-0.0002,-0.0155,0.9999,-0.85,0.06,-1.16"
"168944,0.00,0.01,1.02,0.0066,-0.0008,-0.0155,0.9999,-0.85,0.12,-1.28"
"168994,0.00,0.01,1.02,0.0058,-0.0012,-0.0155,0.9999,-0.91,0.06,-1.28"
"169044,0.00,0.01,1.02,0.0065,-0.0018,-0.0155,0.9999,-0.85,0.18,-1.16"
"169094,0.00,0.01,1.02,0.0063,-0.0011,-0.0155,0.9999,-0.85,0.06,-1.22"
"169144,0.00,0.01,1.02,0.0061,-0.0007,-0.0155,0.9999,-0.98,0.18,-1.28"
"169194,-0.00,0.01,1.02,0.0057,-0.0003,-0.0155,0.9999,-0.98,0.18,-1.10"
"169244,0.00,0.01,1.02,0.0063,-0.0009,-0.0155,0.9999,-0.91,-0.06,-1.28"
"169294,0.00,0.01,1.02,0.0057,-0.0015,-0.0155,0.9999,-0.85,0.00,-1.16"
"169344,0.00,0.01,1.02,0.0066,-0.0020,-0.0155,0.9999,-0.85,0.12,-0.98"
"169394,-0.00,0.01,1.02,0.0057,-0.0005,-0.0155,0.9999,-0.85,0.06,-1.22"
"169444,0.00,0.01,1.02,0.0052,-0.0007,-0.0155,0.9999,-0.79,0.18,-1.16"
"169494,0.00,0.01,1.02,0.0070,-0.0011,-0.0155,0.9999,-0.85,0.18,-1.22"
"169544,0.00,0.01,1.02,0.0061,-0.0013,-0.0155,0.9999,-0.73,0.24,-1.16"
"169594,0.00,0.01,1.02,0.0064,-0.0016,-0.0155,0.9999,-0.98,0.00,-1.22"
"169644,0.00,0.02,1.02,0.0074,-0.0014,-0.0155,0.9999,-0.61,0.12,-1.22"
"169694,0.00,0.01,1.02,0.0055,-0.0003,-0.0155,0.9999,-0.91,0.06,-1.22"
"169744,0.00,0.01,1.02,0.0066,-0.0011,-0.0155,0.9999,-0.73,0.12,-1.28"
"169794,0.00,0.01,1.02,0.0058,-0.0007,-0.0155,0.9999,-0.79,0.06,-1.22"
"169844,0.00,0.01,1.03,0.0064,-0.0013,-0.0155,0.9999,-0.79,-0.06,-1.04"
"169894,0.00,0.01,1.02,0.0059,-0.0009,-0.0155,0.9999,-0.85,0.18,-1.34"
"169944,0.00,0.01,1.02,0.0059,-0.0016,-0.0155,0.9999,-0.79,0.12,-1.28"
"169994,0.00,0.01,1.03,0.0055,-0.0011,-0.0155,0.9999,-0.85,0.06,-1.16"
"170044,0.00,0.01,1.02,0.0059,-0.0017,-0.0155,0.9999,-1.04,-0.06,-1.16"
"170094,0.00,0.01,1.02,0.0056,-0.0007,-0.0155,0.9999,-0.85,0.06,-1.22"
"170144,0.00,0.01,1.02,0.0059,-0.0010,-0.0155,0.9999,-0.91,0.18,-1.28"
"170194,0.00,0.01,1.02,0.0063,-0.0004,-0.0155,0.9999,-0.91,0.30,-1.22"
"170244,0.00,0.01,1.02,0.0055,-0.0012,-0.0155,0.9999,-0.73,0.18,-1.28"
"170294,0.00,0.01,1.02,0.0057,-0.0007,-0.0155,0.9999,-0.98,0.00,-1.22"
"170344,0.00,0.01,1.02,0.0068,-0.0012,-0.0155,0.9999,-0.91,0.30,-1.22"
"170394,-0.00,0.01,1.02,0.0067,0.0001,-0.0155,0.9999,-0.79,0.12,-1.16"
"170444,0.00,0.01,1.02,0.0054,-0.0015,-0.0155,0.9999,-0.79,0.18,-1.16"
"170494,0.00,0.01,1.02,0.0062,-0.0018,-0.0155,0.9999,-1.04,0.00,-1.16"
"170544,0.00,0.01,1.02,0.0069,-0.0017,-0.0155,0.9999,-0.79,0.06,-1.22"
"170594,0.00,0.01,1.02,0.0068,-0.0014,-0.0155,0.9999,-0.79,0.00,-1.28"
"170644,0.00,0.01,1.03,0.0061,-0.0010,-0.0155,0.9999,-0.85,0.12,-1.22"
"170694,-0.00,0.01,1.02,0.0064,-0.0004,-0.0155,0.9999,-0.85,0.18,-1.10"
"170744,0.00,0.01,1.02,0.0062,-0.0014,-0.0155,0.9999,-0.73,0.00,-1.28"
"170794,0.00,0.02,1.02,0.0065,-0.0007,-0.0155,0.9999,-1.04,0.12,-1.22"
"170844,0.00,0.01,1.02,0.0059,-0.0009,-0.0155,0.9999,-0.85,-0.06,-1.16"
"170894,0.00,0.01,1.02,0.0066,-0.0018,-0.0155,0.9999,-0.85,0.18,-1.28"
"170944,0.00,0.01,1.02,0.0058,-0.0016,-0.0155,0.9999,-0.91,0.12,-1.10"
"170994,0.00,0.01,1.02,0.0066,-0.0014,-0.0155,0.9999,-0.73,0.06,-1.28"
"171044,0.00,0.02,1.02,0.0066,-0.0019,-0.0155,0.9999,-0.73,0.12,-1.16"
"171094,0.00,0.01,1.03,0.0059,-0.0010,-0.0155,0.9999,-0.79,0.12,-1.22"
"171144,0.01,0.01,1.03,0.0060,-0.0020,-0.0155,0.9999,-1.04,0.12,-1.22"
"171194,0.00,0.01,1.03,0.0057,-0.0012,-0.0155,0.9999,-0.73,0.24,-1.22"
"171244,0.00,0.01,1.02,0.0060,-0.0006,-0.0155,0.9999,-0.73,0.30,-1.22"
"171294,0.00,0.01,1.02,0.0068,-0.0008,-0.0155,0.9999,-0.73,0.24,-1.16"
"171344,0.00,0.01,1.03,0.0065,-0.0010,-0.0155,0.9999,-0.91,0.24,-1.10"
"171394,0.00,0.01,1.03,0.0061,-0.0016,-0.0155,0.9999,-1.10,0.18,-1.16"
"171444,0.01,0.01,1.02,0.0063,-0.0018,-0.0155,0.9999,-0.79,0.06,-1.16"
"171494,-0.00,0.01,1.02,0.0058,-0.0006,-0.0155,0.9999,-0.79,0.00,-1.16"
"171544,0.00,0.01,1.02,0.0064,-0.0009,-0.0155,0.9999,-0.91,0.18,-1.28"
"171594,0.00,0.01,1.02,0.0074,-0.0012,-0.0155,0.9999,-0.85,0.00,-1.16"
"171644,0.00,0.01,1.03,0.0060,-0.0016,-0.0155,0.9999,-0.98,0.00,-1.28"
"171694,0.00,0.01,1.03,0.0062,-0.0011,-0.0155,0.9999,-1.04,0.06,-1.22"
"171744,0.00,0.01,1.02,0.0064,-0.0013,-0.0155,0.9999,-0.79,0.12,-1.16"
"171794,0.00,0.01,1.02,0.0060,-0.0011,-0.0155,0.9999,-0.85,0.12,-1.16"
"171844,0.00,0.01,1.02,0.0061,-0.0011,-0.0155,0.9999,-0.85,0.18,-1.16"
"171894,0.00,0.01,1.02,0.0070,-0.0009,-0.0155,0.9999,-0.91,0.18,-1.16"
"171944,0.00,0.01,1.02,0.0059,-0.0009,-0.0155,0.9999,-0.98,0.18,-1.22"
"171994,0.01,0.01,1.02,0.0062,-0.0016,-0.0155,0.9999,-1.04,0.00,-1.28"
"172044,0.00,0.01,1.02,0.0064,-0.0006,-0.0155,0.9999,-0.85,0.12,-1.10"
"172094,0.00,0.01,1.02,0.0057,-0.0022,-0.0155,0.9999,-1.04,0.06,-1.16"
"172144,0.00,0.01,1.02,0.0062,-0.0011,-0.0155,0.9999,-0.79,0.00,-1.22"
"172194,0.00,0.01,1.03,0.0061,-0.0009,-0.0155,0.9999,-0.67,0.00,-1.16"
"172244,0.00,0.01,1.02,0.0056,-0.0013,-0.0155,0.9999,-0.91,0.12,-1.22"
"172294,0.00,0.01,1.02,0.0064,-0.0008,-0.0155,0.9999,-0.79,0.00,-1.16"
"172344,0.00,0.01,1.02,0.0059,-0.0006,-0.0155,0.9999,-0.91,0.18,-1.10"
"172394,0.00,0.01,1.02,0.0065,-0.0012,-0.0155,0.9999,-0.85,0.12,-1.10"
"172444,0.00,0.02,1.02,0.0070,-0.0008,-0.0155,0.9999,-0.79,0.12,-1.16"
"172494,0.00,0.01,1.02,0.0061,-0.0010,-0.0155,0.9999,-0.85,0.06,-1.16"
"172544,0.00,0.01,1.02,0.0060,-0.0016,-0.0155,0.9999,-0.79,0.06,-1.22"
"172594,0.00,0.01,1.02,0.0066,-0.0016,-0.0155,0.9999,-0.85,0.00,-1.16"
"172644,0.00,0.01,1.02,0.0063,-0.0015,-0.0155,0.9999,-1.04,0.18,-1.22"
"172694,-0.00,0.01,1.02,0.0061,-0.0004,-0.0155,0.9999,-0.79,-0.06,-1.16"
"172744,0.00,0.01,1.02,0.0061,-0.0012,-0.0155,0.9999,-0.98,0.06,-1.10"
"172794,0.00,0.01,1.03,0.0064,-0.0014,-0.0155,0.9999,-0.91,0.18,-1.28"
"172844,0.00,0.01,1.02,0.0053,-0.0007,-0.0155,0.9999,-0.79,0.00,-1.22"
"172894,0.00,0.01,1.02,0.0055,-0.0010,-0.0155,0.9999,-1.04,0.12,-1.10"
"172944,0.00,0.01,1.02,0.0064,-0.0008,-0.0155,0.9999,-0.91,0.24,-1.10"
"172994,0.00,0.01,1.02,0.0064,-0.0010,-0.0155,0.9999,-0.79,0.00,-1.22"
"173044,0.00,0.01,1.02,0.0058,-0.0009,-0.0155,0.9999,-0.79,0.12,-1.16"
"173094,-0.00,0.01,1.02,0.0065,-0.0009,-0.0155,0.9999,-0.79,0.18,-1.22"
"173144,0.00,0.01,1.02,0.0069,-0.0005,-0.0155,0.9999,-0.79,0.06,-1.16"
"173194,0.00,0.01,1.02,0.0060,-0.0009,-0.0155,0.9999,-0.85,-0.06,-1.22"
"173244,0.00,0.01,1.02,0.0066,-0.0017,-0.0155,0.9999,-0.85,0.06,-1.16"
"173294,0.00,0.01,1.02,0.0060,-0.0018,-0.0155,0.9999,-0.98,0.12,-1.16"
"173344,-0.00,0.02,1.02,0.0061,-0.0016,-0.0155,0.9999,-0.79,0.12,-1.28"
"173394,0.00,0.01,1.02,0.0068,-0.0009,-0.0155,0.9999,-0.79,0.06,-1.16"
"173444,0.00,0.01,1.02,0.0057,-0.0022,-0.0155,0.9999,-0.91,0.12,-1.28"
"173494,0.00,0.01,1.02,0.0061,-0.0008,-0.0155,0.9999,-0.91,0.12,-1.22"
"173544,-0.00,0.01,1.03,0.0065,-0.0001,-0.0155,0.9999,-0.79,0.30,-1.22"
"173594,0.00,0.01,1.02,0.0056,-0.0017,-0.0155,0.9999,-0.73,0.06,-1.22"
"173644,0.00,0.02,1.02,0.0058,-0.0009,-0.0155,0.9999,-0.73,0.12,-1.16"
"173694,0.00,0.01,1.02,0.0072,-0.0015,-0.0155,0.9999,-0.73,0.24,-1.16"
"173744,0.00,0.01,1.02,0.0054,-0.0012,-0.0155,0.9999,-0.85,0.06,-1.04"
"173794,0.00,0.01,1.02,0.0060,-0.0008,-0.0155,0.9999,-0.98,0.06,-1.16"
"173844,0.00,0.01,1.02,0.0058,-0.0011,-0.0155,0.9999,-0.98,0.00,-1.16"
"173894,0.00,0.01,1.03,0.0062,-0.0015,-0.0155,0.9999,-0.91,0.18,-1.22"
"173944,0.00,0.01,1.03,0.0064,-0.0011,-0.0155,0.9999,-0.73,0.12,-1.28"
"173994,0.00,0.01,1.02,0.0069,-0.0013,-0.0155,0.9999,-0.91,0.12,-1.16"
"174044,0.00,0.01,1.02,0.0061,-0.0009,-0.0155,0.9999,-0.98,0.00,-1.16"
"174094,0.00,0.01,1.02,0.0066,-0.0006,-0.0155,0.9999,-0.98,0.00,-1.16"
"174144,0.01,0.01,1.02,0.0057,-0.0010,-0.0155,0.9999,-1.04,0.06,-1.16"
"174194,-0.00,0.01,1.02,0.0053,-0.0002,-0.0155,0.9999,-0.73,-0.06,-1.28"
"174244,0.00,0.01,1.02,0.0064,-0.0011,-0.0155,0.9999,-0.91,0.06,-1.22"
"174294,-0.00,0.01,1.02,0.0065,-0.0001,-0.0155,0.9999,-0.85,0.06,-1.16"
"174344,0.00,0.01,1.02,0.0058,-0.0017,-0.0155,0.9999,-0.79,0.00,-1.28"
"174394,0.00,0.01,1.02,0.0068,-0.0008,-0.0155,0.9999,-0.79,0.06,-1.28"
"174444,0.00,0.01,1.02,0.0060,-0.0016,-0.0155,0.9999,-0.98,0.06,-1.28"
"174494,0.00,0.02,1.02,0.0069,-0.0011,-0.0155,0.9999,-0.98,0.12,-1.28"
